微博id,评论页码,评论id,评论时间,评论者赞数,评论者IP归属地,评论者姓名,评论者id,评论者性别,评论者关注数,评论者粉丝数,评论内容
4.99E+15,9,4.99E+15,2024/1/27 15:52,0,来自北京,有趣的吐司边儿,5497132774,男,370,4,警察当街持刀捅人，希望尽快处理，不信谣不传谣。
4.99E+15,9,4.99E+15,2024/1/27 15:25,0,来自北京,qqq暴躁小丸子,2077885267,女,662,357,唐山……
4.99E+15,9,4.99E+15,2024/1/27 14:57,0,来自新疆,我从天台向下俯瞰-,7493283462,男,190,2,这副所长可能是中了圈套，着了道。对方可能也不是啥HN，故意不断激怒你，逼着做出一些过激行为。其实这事如果没有副所长这个标签，这是两个普通群众估计也不会有啥热度。
4.99E+15,9,4.99E+15,2024/1/27 14:37,0,来自河北,北栀GARDENIArd,7229470038,女,12,7,相信公安会给人民合理的答复
4.99E+15,9,4.99E+15,2024/1/27 14:10,0,来自黑龙江,bentong快乐,2354525090,男,1136,563,英雄唐山，名不虚传！
4.99E+15,9,4.99E+15,2024/1/27 12:20,0,来自广西,诗与阳990,5440689769,男,132,24,卧槽…光天化日，朗朗乾坤，作为警察都敢这么捅群众，这是有多嚣张，多..
4.99E+15,9,4.99E+15,2024/1/27 12:04,0,来自江苏,野鸡大学博士,5603143401,男,593,2124,我草，山口组啊
4.99E+15,9,4.99E+15,2024/1/27 11:03,0,来自日本,第一剑修韩天尊,7653318643,男,113,0,不信谣，不传谣，等待官方声明
4.99E+15,9,4.99E+15,2024/1/27 11:02,0,来自江西,寒青85的幸福时光,5305747974,男,258,21,不要盲目揣测，要以事实为依据，法律面前人人平等。
4.99E+15,9,4.99E+15,2024/1/27 10:51,0,来自北京,包小呵,1890022563,女,511,1187,迅速依法处理害群之马，当地警方维护了法律的公平，值得赞许
4.99E+15,9,4.99E+15,2024/1/27 10:48,0,来自河北,少轩不喝酒,7390395938,男,29,5,相信公安会给人民合理的答复
4.99E+15,9,4.99E+15,2024/1/27 10:46,0,来自北京,刘小包子是虚胖,1821425505,女,902,427,当地警方能迅速依法刑拘处置，维护了法律的公平正义，值得赞许
4.99E+15,9,4.99E+15,2024/1/27 10:37,0,来自安徽,追风筝的人wvi,1026456533,女,81,82,网上发布视频、直播这种行为不可取，断章取义，很容易误导网民，事情发生后，警方也是第一时间发布了通报，相信警方会秉公办案，维护社会公平正义
4.99E+15,9,4.99E+15,2024/1/27 10:28,0,来自山东,Happy君子兰的爱恋,1738409874,男,8,4,不是故意杀人？
4.99E+15,9,4.99E+15,2024/1/27 10:23,0,来自湖南,又热起了,7870955140,女,305,29,这就一黑社会混混的行径，没人相信正常国家的警察调解别人纠纷，自己冲上去杀人的。。还有狗洗地，是受害人不乖乖当🐶激怒了匪徒
4.99E+15,9,4.99E+15,2024/1/27 10:17,1,来自安徽,大脸孟子,3912237605,男,204,316,典型的我咋不捅别人
4.99E+15,9,4.99E+15,2024/1/27 9:34,0,来自河北,Villin_Liang,7418457406,男,165,1,这件事开始时已经被压下去了，23号发生的事情，后来被别人扒出来的视频，某音一直给热度，27号才知道。我就是玉田县的，今天才知道
4.99E+15,9,4.99E+15,2024/1/27 9:32,0,来自山东,爱在深秋-爱在深秋,7475076764,男,149,3,唐山未来30年没有发展了，参考汕头！！
4.99E+15,10,4.99E+15,2024/1/27 9:27,0,来自河南,思音音呀,1237495241,女,188,120,还好冬天穿的厚，不然就凉了
4.99E+15,10,4.99E+15,2024/1/27 9:26,0,来自河北,桐桐小帅哥,2145211163,男,28,60,这都花钱买的。
4.99E+15,10,4.99E+15,2024/1/27 9:07,0,来自重庆,七九桃桃,1846148831,男,794,558,东方哥谭市
4.99E+15,10,4.99E+15,2024/1/27 9:06,1,来自广东,龙歌随笔,1842781113,男,555,651,反了
4.99E+15,10,4.99E+15,2024/1/27 7:59,0,来自辽宁,一江春水向东流911,2207981531,男,3045,1328,我没带枪，否则崩了你。
4.99E+15,10,4.99E+15,2024/1/27 7:48,0,来自黑龙江,BYL8625,1764572973,男,161,91,警方不是应该一直录像吗，那算什么自首
4.99E+15,10,4.99E+15,2024/1/27 6:53,0,来自北京,闭眼抬头看天,3841439217,男,55,13,受害者有罪论啊？
4.99E+15,10,4.99E+15,2024/1/27 6:48,0,来自湖北,北回归线-6,7804410897,男,51,2,上套？
4.99E+15,10,4.99E+15,2024/1/27 0:30,6,来自天津,青红皂了个白199102,7845777201,男,407,0,这都不上热搜吗，😓，现场持刀视频都有，该不会被不可抗拒力量而删除吧
4.99E+15,10,4.99E+15,2024/1/27 0:39,5,来自北京,百万庄粮油,7580963317,男,134,49,玉田县中医医院住院处亦证实，23日当天确有接诊一名与武某同名同姓的男子，正在ICU。1月26日下午，记者再次致电玉田县中医医院住院处时，其电话显示无权接受呼叫。
4.99E+15,10,5.00E+15,2024/1/28 6:33,1,来自河北,别理我----烦着呢,7867958632,女,147,4,这所长是真狗啊//@壹_檀多多:利用职务之便解决了自己朋友酒后驾车撞别人车的事情，没解决好，被撞者通过别的平台发布视频，文章，所长恼羞成怒，商议双方约谈！后续就是视频中的了//@温水煮了呆蛙:一个所长没用自己职务之便去打压普通百姓，而是亲自动手，这才是真男人
4.99E+15,10,4.99E+15,2024/1/27 8:38,1,来自山东,杞子了嗔,7833260297,男,158,56,唐山是个好地方。人杰地灵。
4.99E+15,10,5.00E+15,2024/2/2 14:25,0,来自西藏,善解人意8989,6212209712,男,37,1,不传谣、不信谣、相信法律
4.99E+15,10,5.00E+15,2024/2/2 12:04,0,来自西藏,索楠穆,6212476892,男,74,0,知法犯法，严惩不贷
4.99E+15,10,5.00E+15,2024/1/29 12:45,0,来自贵州,来碗肉沫粉,5489986735,男,6,0,相信警方会公平公正的处理，不信谣不传谣
4.99E+15,10,5.00E+15,2024/1/29 11:26,0,来自吉林,你看这个名行不行,6248695229,男,87,9,不传谣不信谣  相信公安机关  定会公正处理
4.99E+15,10,5.00E+15,2024/1/29 11:24,0,来自新疆,青祁K,7834511498,男,3,0,相信警方会给出公正处理结果
4.99E+15,10,5.00E+15,2024/1/29 11:13,0,来自贵州,波西米亚瓦儿糕,7891385076,男,84,0,冷静处理 不造谣不传谣不信谣 坐等通告
4.99E+15,10,5.00E+15,2024/1/29 11:05,0,来自河北,我是会飞的_,5662786661,男,3,0,拍摄视频而不制止，是不是有意激怒警察。相信法律，相信国家
4.99E+15,10,5.00E+15,2024/1/29 10:57,0,来自新疆,楽优-,7741358354,女,8,3,相信警察，相信公安。
4.99E+15,11,5.00E+15,2024/1/29 10:41,0,来自江苏,粉红色冻鱼,7393579959,女,16,1,尊重事实，不传谣不信谣，相信法律
4.99E+15,11,5.00E+15,2024/1/29 10:34,0,来自贵州,未来可期岸上见,5598290488,男,17,0,法律面前人人平等  相信司法的公平公正
4.99E+15,11,5.00E+15,2024/1/29 10:20,0,来自内蒙古,美丽草原8891,5157627566,女,221,27,相信政府会给群众一个公正的交代，相信警察会秉公处理，不信谣，不传谣。
4.99E+15,11,5.00E+15,2024/1/29 10:13,0,来自贵州,有气质的_猫,7667214170,女,19,0,理性看待问题，相信警方依法处置
4.99E+15,11,5.00E+15,2024/1/29 10:06,0,来自广西,帅得很1982,7747102478,男,143,0,相信警方会公正处理
4.99E+15,11,5.00E+15,2024/1/29 9:53,0,来自山东,志在千里1111,6332048486,男,2,0,不信谣不传谣，相信官方通报结果。
4.99E+15,11,5.00E+15,2024/1/29 9:12,0,来自甘肃,九九八十二难关,7803072991,男,13,1,相信警方会给我们一个公平公正的处理结果！
4.99E+15,11,5.00E+15,2024/1/29 9:04,0,来自吉林,四水011,7852639331,男,4,0,不信谣，不传谣
4.99E+15,11,5.00E+15,2024/1/29 9:01,0,来自山东,遗忘_44252,3970943796,男,75,1,等调查结果公布，不妄加评论
4.99E+15,11,5.00E+15,2024/1/29 8:58,0,来自云南,羊公1,7839220772,女,137,0,尊重事实，不传谣，相信法律
4.99E+15,11,5.00E+15,2024/1/29 8:48,0,来自黑龙江,rhwafwb,6289258619,男,63,0,相信公安机关会给人民群众满意的答复
4.99E+15,11,5.00E+15,2024/1/29 8:43,0,来自山东,呀儿呦w,6489898347,男,8,0,相信法律公正！
4.99E+15,11,5.00E+15,2024/1/29 8:40,0,来自山东,快乐打工族,7890908184,男,5,0,等待官方通报和细节披露，不要过早下定论
4.99E+15,11,5.00E+15,2024/1/29 8:40,0,来自黑龙江,大毛子2023,7891730515,女,37,0,维护社会和平警方一定会公正处理
4.99E+15,11,5.00E+15,2024/1/29 7:48,0,来自山西,我的天空蓝蓝的111,1855452392,女,47,0,不清楚事情具体情况不做随便评论，相信会做出公平处理
4.99E+15,11,5.00E+15,2024/1/29 7:39,0,来自山东,jl520v,2025220375,男,365,171,唐山该好好反省了！
4.99E+15,11,5.00E+15,2024/1/28 22:38,0,来自北京,爱在东方0513,7729652782,女,288,0,必要从严处理了
4.99E+15,11,5.00E+15,2024/1/28 21:56,0,来自福建,柠檬水好喝不加糖,2194879795,女,62,15,尊重事实，不传谣，相信法律
4.99E+15,11,5.00E+15,2024/1/28 19:59,0,来自甘肃,seven丶700,7304804281,男,5,0,相信调查结果，相信法律
4.99E+15,11,5.00E+15,2024/1/28 19:38,0,来自内蒙古,雨木木85,7746889245,男,28,0,等待警方处理结果 法律是公证的
4.99E+15,12,5.00E+15,2024/1/28 19:37,0,来自辽宁,温酒老友2020,7415983954,男,34,4,相信国家 相信法律
4.99E+15,12,5.00E+15,2024/1/28 18:44,0,来自江西,兽孩者,2579183867,女,82,7,就事论事，理性吃瓜
4.99E+15,12,5.00E+15,2024/1/28 18:27,0,来自四川,独白白喜欢篮球,7206873793,男,15,0,，
4.99E+15,12,5.00E+15,2024/1/28 17:55,0,来自四川,lahsun_51132,3407054950,男,442,35,冲动是魔鬼啊
4.99E+15,12,5.00E+15,2024/1/28 16:24,0,来自河南,用户sbp80r5mgf,5050077563,男,110,2,相信人民警察，不要听信谣传
4.99E+15,12,5.00E+15,2024/1/28 14:17,0,来自内蒙古,岗底斯山575,6631705935,男,6,0,相信法律会公平公正处理!
4.99E+15,12,5.00E+15,2024/1/28 14:16,0,来自内蒙古,岗底斯山575,6631705935,男,6,0,相信法律会公正处理！
4.99E+15,12,5.00E+15,2024/1/28 12:57,0,来自四川,东百好果汁集团董事,7608390925,男,17,0,相信法律会公平公正的处理。
4.99E+15,12,5.00E+15,2024/1/28 12:12,0,来自四川,卖锅盔凉粉的,6579547715,男,10,2,事情的详细经过还不清楚，相信正义
4.99E+15,12,5.00E+15,2024/1/28 10:44,0,来自云南,JICENG-,7864100666,男,7,3,不传谣、不信谣，相信警方会依法公正处理
4.99E+15,12,5.00E+15,2024/1/28 10:19,0,来自福建,打雷下雨收衣服啊,3248017694,男,149,3717,不信谣，不传谣
4.99E+15,12,5.00E+15,2024/1/28 9:38,0,来自湖北,悠悠哉哉ye,7589512108,男,7,0,相信法律会公平公正的处理
4.99E+15,12,5.00E+15,2024/1/28 8:32,0,来自四川,望不见了,3857242590,男,446,6,总想拿捏对方身份，结果人人都是有底线和火气的。
4.99E+15,12,4.99E+15,2024/1/28 0:55,0,来自云南,大余余的小坤坤,7583062859,男,50,0,现在是法治社会，相信有关部门会公平公正处理
4.99E+15,12,4.99E+15,2024/1/27 23:49,0,来自河南,用户ady5h6f75t,1203139922,男,99,24,故意杀人都能说的这么委婉，糖山海军厉害
4.99E+15,12,4.99E+15,2024/1/27 21:48,0,来自湖南,一只小啰卜,6398417940,男,63,1,不信谣，不传谣，相信警方依法处置，坐等警方一个回应
4.99E+15,12,4.99E+15,2024/1/27 20:33,0,来自内蒙古,白云3034469727,3034469727,男,62,7,相信法律会公平处理
4.99E+15,12,4.99E+15,2024/1/27 20:04,0,来自内蒙古,布莱克Ss,1844888335,男,0,15,法律面前人人平等，相信会公正处理
4.99E+15,12,4.99E+15,2024/1/27 19:54,0,来自内蒙古,勇敢呦,7347551618,男,7,1,不信谣不传谣，相信法律
4.99E+15,12,4.99E+15,2024/1/27 19:27,0,来自甘肃,庄庄88688,6410530363,女,42,0,相信警方，相信中国法律。现在是法治社会。
4.99E+15,13,4.99E+15,2024/1/27 14:32,0,来自黑龙江,东北往事二十年小五,7760219715,男,4,0,没有百分之百的邪恶，真相只有一个！
4.99E+15,13,4.99E+15,2024/1/27 14:13,0,来自江苏,xuanyi-zai,7883222532,男,23,0,应该枪决
4.99E+15,13,4.99E+15,2024/1/27 11:21,0,来自云南,为什么_33804,6011301900,男,76,0,副所长也是人，也有七情六欲，犯错了接受法律制裁就是，不要过分解读。
4.99E+15,13,4.99E+15,2024/1/27 11:13,0,来自北京,拉法特熊猫,7659277527,男,2,1,就事论事，别带着唐山骂，肯定会依法处理的
4.99E+15,13,4.99E+15,2024/1/27 10:48,0,来自山东,我叫不紧张5016,6287642685,男,563,115,水军
4.99E+15,13,4.99E+15,2024/1/27 8:54,0,来自山东,既没文化又无聊,5580512410,女,678,82,这是真的把人逼急了。
4.99E+15,13,4.99E+15,2024/1/27 8:19,0,来自四川,笑戏鳶21597,7403665183,男,11,4,随身带刀，666
4.99E+15,13,5.00E+15,2024/1/29 11:06,0,来自浙江,生活好难10715,7706956424,男,258,0,尊重事实，相信法律，不信谣传谣
4.99E+15,13,5.00E+15,2024/1/29 10:35,0,来自湖北,今天天气真好84,7648966902,男,36,0,相信唐山警察会秉公处理
4.99E+15,13,5.00E+15,2024/1/29 10:27,0,来自湖北,石tou888,6498633996,男,48,1,相信法律是公正严肃的
4.99E+15,13,5.00E+15,2024/1/29 9:48,0,来自上海,总觉得差点啥呢,7747311441,男,150,0,是非曲直自有法律公断，静等唐山公安的调查结果
4.99E+15,13,5.00E+15,2024/1/29 9:31,0,来自山东,00764zzz,5586622197,男,79,1,我觉得有蹊跷。这个副所长如果真的是一方恶霸，有的是办法收拾对方，感觉不会当街捅人。有的人就是故意激怒你，也确实有一些无赖的人
4.99E+15,13,5.00E+15,2024/1/29 9:15,0,来自广东,春去秋来老将至777,7731191169,男,11,0,理性看待，相信法律，相信公安机关调查
4.99E+15,13,5.00E+15,2024/1/29 8:57,0,来自山东,#NAME?,6059329065,女,3116,1.1万,尊重事实，不传谣，相信法律
4.99E+15,13,5.00E+15,2024/1/29 8:33,0,来自黑龙江,麻麻要靠谱,5099579642,女,64,4,法律是公平的
4.99E+15,13,5.00E+15,2024/1/28 15:59,0,来自辽宁,悸胭桧雁镎69356,7217949472,女,94,0,开始应该是小事情，好好沟通解决就是
4.99E+15,14,5.00E+15,2024/1/28 13:42,0,来自辽宁,叠畸乩诺索13960,7188042881,女,2,0,相信公平正义
4.99E+15,14,5.00E+15,2024/1/28 13:27,0,来自辽宁,勾落悴泵蟓01204,7194465675,女,83,0,相信政府部门的处理
4.99E+15,14,4.99E+15,2024/1/27 19:54,0,来自内蒙古,抱佳乐睡jio,7186562286,男,5,1,相信警方会公平公正处理，给大家一个真相。
4.99E+15,14,4.99E+15,2024/1/27 9:59,0,来自辽宁,用户6052466880,6052466880,男,18,3,相信法律的公平正义，事件会得到一个客观公正的处理！
4.99E+15,14,4.99E+15,2024/1/27 8:40,0,来自北京,用户7315110251,7315110251,男,154,8,这是下死手
4.99E+15,14,4.99E+15,2024/1/27 8:39,0,来自北京,用户7315110251,7315110251,男,154,8,又唐山？
4.99E+15,14,4.99E+15,2024/1/27 8:27,0,来自河南,用户7358295504,7358295504,男,370,1,所长随身带刀，有主观目的的预谋杀人
4.99E+15,14,4.99E+15,2024/1/27 8:27,0,来自湖北,普普的号小,7887619614,男,698,11,他幸亏没带枪 否则
4.99E+15,14,5.00E+15,2024/2/2 11:16,0,来自山东,喝着酸奶看段子,5653443076,男,139,192,@阿毛阿毛百折不挠
4.99E+15,14,5.00E+15,2024/2/2 9:20,0,来自山东,喝着酸奶看段子,5653443076,男,139,192,@阿毛阿毛百折不挠
4.99E+15,14,5.00E+15,2024/1/30 5:13,0,来自湖北,許zx錚,7513628552,男,73,2,唐山是不是被人破坏了风水？
4.99E+15,15,5.00E+15,2024/1/29 17:38,0,来自浙江,风起心潮涌,7820359206,男,124,4,建议把唐山全体官员公务员都彻查，这种直接枪毙就好了
4.99E+15,15,5.00E+15,2024/1/29 12:05,0,来自贵州,好好活着不好吗c,2331831725,男,98,140,#警方通报唐山一副所长当街伤人案件#我支持唐山警察，你们可以打我了 
4.99E+15,15,5.00E+15,2024/1/29 10:41,0,来自内蒙古,地心引力影响了体育成绩,5069065654,男,569,59,尊重事实，不传谣，相信法律
4.99E+15,15,5.00E+15,2024/1/29 10:07,0,来自青海,曾经沧海难为水-68,7900569593,男,50,0,就是故意激怒的，别说所长了，大家工作上遇到这种人也会失控，做人不能太小人，希望工作中大家少遇到这种人
4.99E+15,15,5.00E+15,2024/1/29 9:06,0,来自山东,梦中几次梦到你,6271844237,男,114,1248,个人行为怎么就地域黑呢，大家还是理性吃瓜吧
4.99E+15,15,5.00E+15,2024/1/29 8:57,1,来自湖南,_相见时难别亦难,5720368168,男,285,3,评论区还有给洗的，就算是恶意激怒，身为公职人员也绝不应该破防！  身为派出所所长，要遇到多少比这更艰险的案件，这点心理防控都没有？？
4.99E+15,15,5.00E+15,2024/1/29 8:34,0,来自山东,子衎投资,5059844985,男,288,138,无论任何身份背景，任何人都不能成为凌驾于法律之上的特权阶层。必须以此为契机，严肃查处违纪违法行为，重建公众对警察队伍的信任。当然，我们也应该针对副所长为何做出如此应激反应进行调查，不能一味的单方面对警察作出处罚，不能冷了做警察的心，是不是被捅之人也有其可恶之处呢？
4.99E+15,15,5.00E+15,2024/1/29 0:06,0,来自青海,Jayloop,6400393351,男,78,0,相信法律一定会切实维护社会公平正义
4.99E+15,15,5.00E+15,2024/1/28 19:19,0,来自湖北,司法难民-张文兵,7897691295,男,112,14,这就是唐山警察？请问，那四个被打的女孩还在吗，能不能让她们出来报声平安？
4.99E+15,15,5.00E+15,2024/1/28 19:05,0,来自新疆,腾腾腾腾腾seven,5660321256,女,75,4,相信警方，相信法律，相信警方调查下的结果，法律面前人人平等，相信公安机关依法处理，一定会公平公正解决的！
4.99E+15,15,5.00E+15,2024/1/28 17:45,0,来自四川,剑啸九州斩楼兰,7407785625,男,117,2,相信政府，王某也会得到法律的制裁
4.99E+15,15,5.00E+15,2024/1/28 17:15,0,来自天津,爱桐201901,6932836082,男,158,0,我们一定不能在网上发表不负责任的传言。
4.99E+15,15,5.00E+15,2024/1/28 11:19,0,来自重庆,華麗開場丶,5825621100,男,29,5,冬天了，火气还愣个大，要不得
4.99E+15,15,5.00E+15,2024/1/28 8:41,0,来自上海,泡芙小脚趾,6213438069,男,1227,103,你在悉你吗的地？上套？没说话就带着刀来了，这是公职人员。你早晚被公职人员弄死
4.99E+15,15,4.99E+15,2024/1/28 1:38,0,来自江苏,大大然的小世界,5656664679,女,426,135,嗯警察被激怒就当着摄影头捅人还追杀 还有人在洗 下一个捅的就是你爹妈 
4.99E+15,15,4.99E+15,2024/1/27 23:45,0,来自山东,徒留烟云处琴声长,5971521575,男,365,1.1万,这瓜吃的有点儿大不过处置的还挺快，人自首了不是
4.99E+15,15,4.99E+15,2024/1/27 22:00,0,来自湖南,Wz1jv02,5392990864,男,288,4,相信国家相信法律
